image_path,class_name,lesion_score
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2117maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.6396
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1132maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.6038
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1975maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.9197
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_440maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.9323
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_299maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.615
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2060maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.3477
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1238maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.28
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_3719maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.6197
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_222maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.4848
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2454maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.2739
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2738maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.6178
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2868maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.6513
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1643maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.2522
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1253maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.9744
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1496maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.9154
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1799maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.7888
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1472maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.5016
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1013maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.9643
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1100maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.4755
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_210maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.2904
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_752maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.1707
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_541maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.5049
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1820maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.4747
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2553maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.1479
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1737maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.7317
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1204maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.9274
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_88maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.1151
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_357maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.0885
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_120maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.074
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2503maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.5263
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1509maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.9371
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1701maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.3285
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2175maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.5373
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_991maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.031
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2207maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.081
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2271maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.1203
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_169maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.3003
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1150maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.6003
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1091maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.8851
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2697maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.392
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1308maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.9938
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1097maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.4279
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_873maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.333
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_268maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.6578
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_326maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.6806
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2026maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.6307
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_192maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.1326
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_655maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.4389
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2194maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.6299
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2047maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.5284
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1056maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.5562
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1262maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.9264
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_365maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.8635
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_521maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.7977
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2686maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.414
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_317maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.6172
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_415maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.7511
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1010maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.4866
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1964maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.4929
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1926maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.469
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_293maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.0936
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_3702maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.5269
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1391maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.9255
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_327maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.6593
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1684maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.3642
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1048maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.5116
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2653maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.1556
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2224maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.9085
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1545maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.0804
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_532maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.5806
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_964maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.5935
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2018maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.6412
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_273maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.9359
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1961maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.4486
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2872maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.4947
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2402maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.6027
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_augmented_Corn_Gray_Spot (149).JPG,Gray_Leaf_Spot,0.6491
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_14maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.2882
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2489maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.5098
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2724maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.8543
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_761maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.1481
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1834maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.456
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_312maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.9173
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_526maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.5787
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_351maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.5321
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_31maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.6824
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_402maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.3647
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2739maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.593
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_266maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.644
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_110maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.1414
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2651maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.3635
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_432maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.673
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2035maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.456
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1178maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.74
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2233maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.2378
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_3710maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.5771
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1157maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.7235
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1123maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.5946
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2377maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.2094
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_782maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.4817
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2040maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.4725
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1641maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.2234
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_685maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.8958
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2217maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.1163
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1835maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.4297
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1175maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.4827
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_774maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.71
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2122maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.6694
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1923maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.6941
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2173maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.4439
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1552maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.0659
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2228maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.1388
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1507maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.7697
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2635maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.4883
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_692maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.7251
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2837maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.5703
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2229maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.0043
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_805maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.3101
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1776maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.3118
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2566maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.4482
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2874maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.5463
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_615maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.3155
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2625maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.869
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_414maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.6738
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1232maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.6906
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1120maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.5492
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1284maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.9699
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_885maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.392
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_788maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.387
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1135maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.6594
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_283maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.6979
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_242maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.2361
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2215maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.0641
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2132maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.6571
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2392maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.2692
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_700maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.6023
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2321maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.1367
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_663maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.7292
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_7maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.5036
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_588maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.5024
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2476maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.9895
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2300maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.8053
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1200maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.852
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2778maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.5171
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2507maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.5244
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_228maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.3988
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_595maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.1367
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1209maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.8013
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_344maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.8586
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2199maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.0938
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1233maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.6209
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1097maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.0687
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1370maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.9704
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1029maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.6122
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1873maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.096
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2760maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.5354
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_198maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.5932
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1242maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.7584
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_847maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.5582
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1202maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.8402
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1371maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.9717
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_296maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.6225
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_284maize_valid_leaf spot.JPG,Gray_Leaf_Spot,0.1761
/home/victor-e/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_123maize_train_leaf spot.JPG,Gray_Leaf_Spot,0.0647
